lemma,pos,neg,obj
熊熊,0.0,1.0,0.0
燃烧,0.0,1.0,0.0
燃烧弹,0.0,1.0,0.0
爆发,0.0,1.0,0.0
爆破,0.0,1.0,0.0
爪牙,0.0,1.0,0.0
爱发牢骚,0.0,1.0,0.0
爱幻想,0.0,1.0,0.0
爱玩,0.0,1.0,0.0
爱理不理,0.0,1.0,0.0
爱管闲事,0.0,1.0,0.0
爱管闲事的,0.0,1.0,0.0
片面,0.0,1.0,0.0
片面的,0.0,1.0,0.0
牙鲆,0.0,1.0,0.0
牛马,0.0,1.0,0.0
牢狱,0.0,1.0,0.0
牢里,0.0,1.0,0.0
牢骚,0.0,1.0,0.0
牢骚抱怨,0.0,1.0,0.0
牢骚满腹,0.0,1.0,0.0
物件,0.0,1.0,0.0
物体,0.0,1.0,0.0
牵制,0.0,1.0,0.0
牵引,0.0,1.0,0.0
牵强,0.0,1.0,0.0
牵强附会,0.0,1.0,0.0
牵连,0.0,1.0,0.0
特困,0.0,1.0,0.0
特困户,0.0,1.0,0.0
特困生,0.0,1.0,0.0
特困眉,0.0,1.0,0.0
特大,0.0,1.0,0.0
特有,0.0,1.0,0.0
特殊,0.0,1.0,0.0
特殊钢,0.0,1.0,0.0
特立独行,0.0,1.0,0.0
牺牲,0.0,1.0,0.0
牺牲品,0.0,1.0,0.0
犟嘴,0.0,1.0,0.0
犟牛,0.0,1.0,0.0
犬儒主义,0.0,1.0,0.0
犯罪,0.0,1.0,0.0
犯罪分子,0.0,1.0,0.0
犯罪区,0.0,1.0,0.0
犯罪学,0.0,1.0,0.0
犯罪学者,0.0,1.0,0.0
犯规,0.0,1.0,0.0
犯错,0.0,1.0,0.0
犹豫,0.0,1.0,0.0
犹豫不决,0.0,1.0,0.0
狂乱,0.0,1.0,0.0
狂人,0.0,1.0,0.0
狂奔,0.0,1.0,0.0
狂妄,0.0,1.0,0.0
狂妄自大,0.0,1.0,0.0
狂妄自大狂,0.0,1.0,0.0
狂怒,0.0,1.0,0.0
狂暴,0.0,1.0,0.0
狂暴性,0.0,1.0,0.0
狂涛,0.0,1.0,0.0
狂潮,0.0,1.0,0.0
狂澜,0.0,1.0,0.0
狂烈,0.0,1.0,0.0
狂热,0.0,1.0,0.0
狂热分子,0.0,1.0,0.0
狂热地,0.0,1.0,0.0
狂热家,0.0,1.0,0.0
狂热性,0.0,1.0,0.0
狂热拉,0.0,1.0,0.0
狂热的,0.0,1.0,0.0
狂热维基,0.0,1.0,0.0
狂热者,0.0,1.0,0.0
狂燥,0.0,1.0,0.0
狂笑,0.0,1.0,0.0
狂行,0.0,1.0,0.0
狂言,0.0,1.0,0.0
狂说,0.0,1.0,0.0
狂躁,0.0,1.0,0.0
狂躁型,0.0,1.0,0.0
狂轰滥炸,0.0,1.0,0.0
狂野,0.0,1.0,0.0
狂风,0.0,1.0,0.0
狂风暴雨,0.0,1.0,0.0
狐疑,0.0,1.0,0.0
狗吠,0.0,1.0,0.0
狗尾续貂,0.0,1.0,0.0
狠命,0.0,1.0,0.0
狠心,0.0,1.0,0.0
狠毒,0.0,1.0,0.0
狠狠,0.0,1.0,0.0
狠狠地,0.0,1.0,0.0
狡猾,0.0,1.0,0.0
狡猾的,0.0,1.0,0.0
狡诈,0.0,1.0,0.0
狡辩,0.0,1.0,0.0
狡黠,0.0,1.0,0.0
独断,0.0,1.0,0.0
独断专行,0.0,1.0,0.0
独有,0.0,1.0,0.0
独有的,0.0,1.0,0.0
独特,0.0,1.0,0.0
独自,0.0,1.0,0.0
独行,0.0,1.0,0.0
独裁,0.0,1.0,0.0
独裁政府,0.0,1.0,0.0
独裁政权,0.0,1.0,0.0
独裁者,0.0,1.0,0.0
狭义,0.0,1.0,0.0
狰狞,0.0,1.0,0.0
狼心狗肺,0.0,1.0,0.0
狼狈为奸,0.0,1.0,0.0
猖狂,0.0,1.0,0.0
猖獗,0.0,1.0,0.0
猛击,0.0,1.0,0.0
猛咬,0.0,1.0,0.0
猛烈,0.0,1.0,0.0
猛烈抨击,0.0,1.0,0.0
猜疑,0.0,1.0,0.0
猥亵,0.0,1.0,0.0
猥琐,0.0,1.0,0.0
王八,0.0,1.0,0.0
玩世,0.0,1.0,0.0
玩世不恭,0.0,1.0,0.0
玩忽,0.0,1.0,0.0
玩忽职守,0.0,1.0,0.0
玩物,0.0,1.0,0.0
玷污,0.0,1.0,0.0
玷辱,0.0,1.0,0.0
琐碎,0.0,1.0,0.0
瑟瑟,0.0,1.0,0.0
瑟瑟发抖,0.0,1.0,0.0
瓦解,0.0,1.0,0.0
甚至,0.0,1.0,0.0
生不逢时,0.0,1.0,0.0
生怕,0.0,1.0,0.0
生死存亡,0.0,1.0,0.0
生气,0.0,1.0,0.0
生疏,0.0,1.0,0.0
生病,0.0,1.0,0.0
生病的青睐,0.0,1.0,0.0
生硬,0.0,1.0,0.0
生锈,0.0,1.0,0.0
生闷气,0.0,1.0,0.0
用棍棒打,0.0,1.0,0.0
用词不当,0.0,1.0,0.0
用错,0.0,1.0,0.0
申斥,0.0,1.0,0.0
申诉,0.0,1.0,0.0
申诉人,0.0,1.0,0.0
申诉率,0.0,1.0,0.0
申诉箱,0.0,1.0,0.0
电击,0.0,1.0,0.0
畏惧,0.0,1.0,0.0
畏缩,0.0,1.0,0.0
畏难,0.0,1.0,0.0
畜生,0.0,1.0,0.0
畜类,0.0,1.0,0.0
畸变,0.0,1.0,0.0
畸形,0.0,1.0,0.0
疏忽,0.0,1.0,0.0
疏忽大意,0.0,1.0,0.0
疏水,0.0,1.0,0.0
疏远,0.0,1.0,0.0
疑惑,0.0,1.0,0.0
疑惧,0.0,1.0,0.0
疑点,0.0,1.0,0.0
疑虑,0.0,1.0,0.0
疑问,0.0,1.0,0.0
疤痕,0.0,1.0,0.0
疮伤,0.0,1.0,0.0
疮内,0.0,1.0,0.0
疮口,0.0,1.0,0.0
疮垫,0.0,1.0,0.0
疮头,0.0,1.0,0.0
疮疤,0.0,1.0,0.0
疮疱,0.0,1.0,0.0
疮病,0.0,1.0,0.0
疮痒,0.0,1.0,0.0
疮痕,0.0,1.0,0.0
疯了,0.0,1.0,0.0
疯人,0.0,1.0,0.0
疯人院,0.0,1.0,0.0
疯子,0.0,1.0,0.0
疯牛病,0.0,1.0,0.0
疯狂,0.0,1.0,0.0
疯狂,0.0,1.0,0.0
疯狂地,0.0,1.0,0.0
疯狂性,0.0,1.0,0.0
疯狂的,0.0,1.0,0.0
疯狗,0.0,1.0,0.0
疯癫,0.0,1.0,0.0
疯药,0.0,1.0,0.0
疯马,0.0,1.0,0.0
疯魔,0.0,1.0,0.0
疱囊,0.0,1.0,0.0
疱块,0.0,1.0,0.0
疱斑,0.0,1.0,0.0
疱液,0.0,1.0,0.0
疱疣,0.0,1.0,0.0
疱疹,0.0,1.0,0.0
疱瘤,0.0,1.0,0.0
疱瘿,0.0,1.0,0.0
疲乏,0.0,1.0,0.0
疲倦,0.0,1.0,0.0
疲倦不堪,0.0,1.0,0.0
疲劳,0.0,1.0,0.0
疲弱,0.0,1.0,0.0
疲惫,0.0,1.0,0.0
疲惫不堪,0.0,1.0,0.0
疲惫不堪的,0.0,1.0,0.0
疲软,0.0,1.0,0.0
疹性,0.0,1.0,0.0
疹毒,0.0,1.0,0.0
疼痛,0.0,1.0,0.0
疾苦,0.0,1.0,0.0
病,0.0,1.0,0.0
病友,0.0,1.0,0.0
病容,0.0,1.0,0.0
病弱,0.0,1.0,0.0
病态,0.0,1.0,0.0
病怏怏,0.0,1.0,0.0
病情,0.0,1.0,0.0
病残,0.0,1.0,0.0
病毒,0.0,1.0,0.0
病毒性,0.0,1.0,0.0
病痛,0.0,1.0,0.0
病菌,0.0,1.0,0.0
病虫害,0.0,1.0,0.0
病重,0.0,1.0,0.0
病险,0.0,1.0,0.0
病魔,0.0,1.0,0.0
症状,0.0,1.0,0.0
痒不,0.0,1.0,0.0
痒了,0.0,1.0,0.0
痒死,0.0,1.0,0.0
痒毒,0.0,1.0,0.0
痒痒,0.0,1.0,0.0
痒的,0.0,1.0,0.0
痕迹,0.0,1.0,0.0
痛,0.0,1.0,0.0
痛哭,0.0,1.0,0.0
痛哭失声,0.0,1.0,0.0
痛处,0.0,1.0,0.0
痛失,0.0,1.0,0.0
痛心,0.0,1.0,0.0
痛恨,0.0,1.0,0.0
痛惜,0.0,1.0,0.0
痛打,0.0,1.0,0.0
痛斥,0.0,1.0,0.0
痛楚,0.0,1.0,0.0
痛殴,0.0,1.0,0.0
痛点,0.0,1.0,0.0
痛膏,0.0,1.0,0.0
痛苦,0.0,1.0,0.0
痛苦的,0.0,1.0,0.0
痛觉,0.0,1.0,0.0
痛骂,0.0,1.0,0.0
痞子,0.0,1.0,0.0
痴人,0.0,1.0,0.0
痴子,0.0,1.0,0.0
痴心,0.0,1.0,0.0
痴念,0.0,1.0,0.0
痴痴,0.0,1.0,0.0
痴笑,0.0,1.0,0.0
痴迷,0.0,1.0,0.0
痴迷者,0.0,1.0,0.0
瘙痒,0.0,1.0,0.0
瘟猪,0.0,1.0,0.0
瘟疫,0.0,1.0,0.0
瘟神,0.0,1.0,0.0
瘢痕,0.0,1.0,0.0
瘦弱,0.0,1.0,0.0
瘦骨嶙峋,0.0,1.0,0.0
瘫痪,0.0,1.0,0.0
瘫软,0.0,1.0,0.0
瘸子,0.0,1.0,0.0
癔病,0.0,1.0,0.0
癔症,0.0,1.0,0.0
癫狂,0.0,1.0,0.0
登徒子,0.0,1.0,0.0
白痴,0.0,1.0,0.0
白白,0.0,1.0,0.0
白眼,0.0,1.0,0.0
白费,0.0,1.0,0.0
百思不得其解,0.0,1.0,0.0
百搭,0.0,1.0,0.0
百无聊赖,0.0,1.0,0.0
的一面,0.0,1.0,0.0
的不幸,0.0,1.0,0.0
的代言人,0.0,1.0,0.0
的嚣张气焰,0.0,1.0,0.0
的恐惧,0.0,1.0,0.0
的意思,0.0,1.0,0.0
的指控,0.0,1.0,0.0
的疑问,0.0,1.0,0.0
的祸根,0.0,1.0,0.0
皮毛,0.0,1.0,0.0
皮疹,0.0,1.0,0.0
皮鞭,0.0,1.0,0.0
皱眉,0.0,1.0,0.0
皱眉头,0.0,1.0,0.0
皱着眉头,0.0,1.0,0.0
皱纹,0.0,1.0,0.0
皱缩,0.0,1.0,0.0
皱褶,0.0,1.0,0.0
监禁,0.0,1.0,0.0
监视,0.0,1.0,0.0
盗墓,0.0,1.0,0.0
盗版,0.0,1.0,0.0
盗贼,0.0,1.0,0.0
盘问,0.0,1.0,0.0
盛传,0.0,1.0,0.0
盛气凌人,0.0,1.0,0.0
盛行,0.0,1.0,0.0
目中无人,0.0,1.0,0.0
目瞪口呆,0.0,1.0,0.0
目空一切,0.0,1.0,0.0
盲人,0.0,1.0,0.0
盲区,0.0,1.0,0.0
盲目,0.0,1.0,0.0
盲目乐观,0.0,1.0,0.0
盲目崇拜,0.0,1.0,0.0
盲目的,0.0,1.0,0.0
盲视,0.0,1.0,0.0
直率,0.0,1.0,0.0
直率的,0.0,1.0,0.0
相互矛盾,0.0,1.0,0.0
相反,0.0,1.0,0.0
相形见绌,0.0,1.0,0.0
相抵触,0.0,1.0,0.0
看似,0.0,1.0,0.0
看破红尘,0.0,1.0,0.0
看门,0.0,1.0,0.0
看门狗,0.0,1.0,0.0
真假,0.0,1.0,0.0
真气,0.0,1.0,0.0
真面目,0.0,1.0,0.0
眩光,0.0,1.0,0.0
眩目,0.0,1.0,0.0
眩舞,0.0,1.0,0.0
眼影,0.0,1.0,0.0
眼痛,0.0,1.0,0.0
眼睛,0.0,1.0,0.0
眼红,0.0,1.0,0.0
着急,0.0,1.0,0.0
着重,0.0,1.0,0.0
睚眦,0.0,1.0,0.0
睡眠,0.0,1.0,0.0
瞎忙,0.0,1.0,0.0
瞎忙活,0.0,1.0,0.0
瞎闹,0.0,1.0,0.0
瞒报,0.0,1.0,0.0
瞧不起,0.0,1.0,0.0
矛盾,0.0,1.0,0.0
矛盾;,0.0,1.0,0.0
矛盾的是,0.0,1.0,0.0
知之甚少,0.0,1.0,0.0
矫情,0.0,1.0,0.0
矫枉过,0.0,1.0,0.0
矫枉过正,0.0,1.0,0.0
矫饰,0.0,1.0,0.0
短视,0.0,1.0,0.0
短视的,0.0,1.0,0.0
矮小,0.0,1.0,0.0
石化,0.0,1.0,0.0
石化的,0.0,1.0,0.0
砍价,0.0,1.0,0.0
研磨,0.0,1.0,0.0
砧板,0.0,1.0,0.0
破坏,0.0,1.0,0.0
破坏力,0.0,1.0,0.0
破坏性,0.0,1.0,0.0
破坏性的,0.0,1.0,0.0
破坏点,0.0,1.0,0.0
破损,0.0,1.0,0.0
破旧,0.0,1.0,0.0
破旧不堪,0.0,1.0,0.0
破旧的,0.0,1.0,0.0
破洞,0.0,1.0,0.0
破灭,0.0,1.0,0.0
破烂,0.0,1.0,0.0
破甲,0.0,1.0,0.0
破破烂烂,0.0,1.0,0.0
破碎,0.0,1.0,0.0
破败,0.0,1.0,0.0
硫磺,0.0,1.0,0.0
硬伤,0.0,1.0,0.0
硬拼,0.0,1.0,0.0
硬是,0.0,1.0,0.0
硬碰硬,0.0,1.0,0.0
硬线,0.0,1.0,0.0
硬行,0.0,1.0,0.0
确凿,0.0,1.0,0.0
确凿无疑,0.0,1.0,0.0
碎裂,0.0,1.0,0.0
磁阻,0.0,1.0,0.0
磨具,0.0,1.0,0.0
磨削,0.0,1.0,0.0
磨损,0.0,1.0,0.0
磨斑,0.0,1.0,0.0
磨料,0.0,1.0,0.0
磨灭,0.0,1.0,0.0
磨破,0.0,1.0,0.0
磨碎,0.0,1.0,0.0
磨磨蹭蹭,0.0,1.0,0.0
磨蹭,0.0,1.0,0.0
磨难,0.0,1.0,0.0
磬竹,0.0,1.0,0.0
示威,0.0,1.0,0.0
神不知,0.0,1.0,0.0
神不知鬼不觉,0.0,1.0,0.0
神太糟糕了,0.0,1.0,0.0
神志,0.0,1.0,0.0
神志不清,0.0,1.0,0.0
神志不清不,0.0,1.0,0.0
神情,0.0,1.0,0.0
神情落寞,0.0,1.0,0.0
神智,0.0,1.0,0.0
神气活现,0.0,1.0,0.0
神的可怕,0.0,1.0,0.0
神秘,0.0,1.0,0.0
神秘剧,0.0,1.0,0.0
神秘化,0.0,1.0,0.0
神秘感,0.0,1.0,0.0
神秘的,0.0,1.0,0.0
神经,0.0,1.0,0.0
神经兮兮,0.0,1.0,0.0
神经性,0.0,1.0,0.0
神经紧张,0.0,1.0,0.0
神经衰弱,0.0,1.0,0.0
神经质,0.0,1.0,0.0
神经错乱,0.0,1.0,0.0
神话,0.0,1.0,0.0
祭祀,0.0,1.0,0.0
祸头,0.0,1.0,0.0
祸害,0.0,1.0,0.0
祸患,0.0,1.0,0.0
祸根,0.0,1.0,0.0
祸福,0.0,1.0,0.0
禁书,0.0,1.0,0.0
禁令,0.0,1.0,0.0
禁区,0.0,1.0,0.0
禁地,0.0,1.0,0.0
禁忌,0.0,1.0,0.0
禁忌性,0.0,1.0,0.0
禁果,0.0,1.0,0.0
禁欲,0.0,1.0,0.0
禁止,0.0,1.0,0.0
禁止性,0.0,1.0,0.0
禁毒,0.0,1.0,0.0
禁用,0.0,1.0,0.0
禁行,0.0,1.0,0.0
禁请,0.0,1.0,0.0
禁锢,0.0,1.0,0.0
禁革,0.0,1.0,0.0
离奇,0.0,1.0,0.0
离奇古怪,0.0,1.0,0.0
离家,0.0,1.0,0.0
离家出走,0.0,1.0,0.0
离弃,0.0,1.0,0.0
离散,0.0,1.0,0.0
离谱,0.0,1.0,0.0
离题,0.0,1.0,0.0
离题了,0.0,1.0,0.0
禽兽,0.0,1.0,0.0
私利,0.0,1.0,0.0
私心,0.0,1.0,0.0
私欲,0.0,1.0,0.0
私生,0.0,1.0,0.0
私生子,0.0,1.0,0.0
种族,0.0,1.0,0.0
种族主义,0.0,1.0,0.0
种族主义者,0.0,1.0,0.0
种族歧视,0.0,1.0,0.0
种族灭绝,0.0,1.0,0.0
积为,0.0,1.0,0.0
积怨,0.0,1.0,0.0
称为,0.0,1.0,0.0
称王,0.0,1.0,0.0
称王称霸,0.0,1.0,0.0
称霸,0.0,1.0,0.0
称霸世界,0.0,1.0,0.0
移情,0.0,1.0,0.0
移情别恋,0.0,1.0,0.0
秽物,0.0,1.0,0.0
稀奇,0.0,1.0,0.0
稀奇古怪,0.0,1.0,0.0
稀奇的,0.0,1.0,0.0
稀松,0.0,1.0,0.0
稀缺,0.0,1.0,0.0
稚气,0.0,1.0,0.0
稳重,0.0,1.0,0.0
穷人,0.0,1.0,0.0
穷光蛋,0.0,1.0,0.0
穷凶极恶,0.0,1.0,0.0
穷困,0.0,1.0,0.0
穷困潦倒,0.0,1.0,0.0
穷极无聊,0.0,1.0,0.0
空头支票,0.0,1.0,0.0
空无一人,0.0,1.0,0.0
空有,0.0,1.0,0.0
空洞,0.0,1.0,0.0
空洞地,0.0,1.0,0.0
空洞无物,0.0,1.0,0.0
空洞的,0.0,1.0,0.0
空穴来风,0.0,1.0,0.0
空虚,0.0,1.0,0.0
空话,0.0,1.0,0.0
空谈,0.0,1.0,0.0
穿帮,0.0,1.0,0.0
穿越,0.0,1.0,0.0
穿过,0.0,1.0,0.0
突兀,0.0,1.0,0.0
突出,0.0,1.0,0.0
突发,0.0,1.0,0.0
突变,0.0,1.0,0.0
突然,0.0,1.0,0.0
突破,0.0,1.0,0.0
突破性,0.0,1.0,0.0
突破点,0.0,1.0,0.0
突遭,0.0,1.0,0.0
窒息,0.0,1.0,0.0
窒息性,0.0,1.0,0.0
窒碍,0.0,1.0,0.0
窖藏,0.0,1.0,0.0
窘人,0.0,1.0,0.0
窘况,0.0,1.0,0.0
窘境,0.0,1.0,0.0
窘迫,0.0,1.0,0.0
窝囊,0.0,1.0,0.0
窝囊废,0.0,1.0,0.0
立于恐惧,0.0,1.0,0.0
站不住脚,0.0,1.0,0.0
站不住脚的,0.0,1.0,0.0
竟敢,0.0,1.0,0.0
竟然,0.0,1.0,0.0
笑场,0.0,1.0,0.0
笑料,0.0,1.0,0.0
笑是,0.0,1.0,0.0
笑柄,0.0,1.0,0.0
笨人,0.0,1.0,0.0
笨手笨脚,0.0,1.0,0.0
笨拙,0.0,1.0,0.0
笨拙的,0.0,1.0,0.0
笨蛋,0.0,1.0,0.0
笨重,0.0,1.0,0.0
笨重的,0.0,1.0,0.0
笨驴,0.0,1.0,0.0
笼罩,0.0,1.0,0.0
等闲,0.0,1.0,0.0
答非所问,0.0,1.0,0.0
简单化,0.0,1.0,0.0
简并,0.0,1.0,0.0
简朴,0.0,1.0,0.0
简朴的,0.0,1.0,0.0
简洁,0.0,1.0,0.0
简直,0.0,1.0,0.0
简陋,0.0,1.0,0.0
管教,0.0,1.0,0.0
管理不善,0.0,1.0,0.0
管闲事,0.0,1.0,0.0
篡位,0.0,1.0,0.0
篡夺,0.0,1.0,0.0
篡夺者,0.0,1.0,0.0
篡改,0.0,1.0,0.0
篡权,0.0,1.0,0.0
类似战争的,0.0,1.0,0.0
粉碎,0.0,1.0,0.0
粉碎性,0.0,1.0,0.0
粉饰,0.0,1.0,0.0
粗俗,0.0,1.0,0.0
粗俗的,0.0,1.0,0.0
粗俗语,0.0,1.0,0.0
粗制滥造,0.0,1.0,0.0
粗哑,0.0,1.0,0.0
粗声,0.0,1.0,0.0
粗声粗气,0.0,1.0,0.0
粗心,0.0,1.0,0.0
粗心大意,0.0,1.0,0.0
粗暴,0.0,1.0,0.0
粗暴地,0.0,1.0,0.0
粗浅,0.0,1.0,0.0
粗糙,0.0,1.0,0.0
粗言秽语,0.0,1.0,0.0
粗野,0.0,1.0,0.0
粗鲁,0.0,1.0,0.0
粗鲁不,0.0,1.0,0.0
粗鲁地,0.0,1.0,0.0
粗鲁无礼,0.0,1.0,0.0
粘液,0.0,1.0,0.0
粪便,0.0,1.0,0.0
精神,0.0,1.0,0.0
精神创伤,0.0,1.0,0.0
精神病,0.0,1.0,0.0
精神病院,0.0,1.0,0.0
精神萎靡,0.0,1.0,0.0
精神错乱,0.0,1.0,0.0
糊弄,0.0,1.0,0.0
糊涂,0.0,1.0,0.0
糊涂事,0.0,1.0,0.0
糊涂人,0.0,1.0,0.0
糖外衣,0.0,1.0,0.0
糖皮,0.0,1.0,0.0
糖衣,0.0,1.0,0.0
糖衣杯,0.0,1.0,0.0
糗事,0.0,1.0,0.0
糟糕,0.0,1.0,0.0
糟糕的,0.0,1.0,0.0
糟蹋,0.0,1.0,0.0
糟透,0.0,1.0,0.0
糟透了,0.0,1.0,0.0
紧张,0.0,1.0,0.0
紧急,0.0,1.0,0.0
紧迫,0.0,1.0,0.0
紧迫性,0.0,1.0,0.0
紧迫感,0.0,1.0,0.0
累,0.0,1.0,0.0
累了,0.0,1.0,0.0
累人,0.0,1.0,0.0
累坏,0.0,1.0,0.0
累极,0.0,1.0,0.0
累死,0.0,1.0,0.0
累积,0.0,1.0,0.0
累行,0.0,1.0,0.0
累赘,0.0,1.0,0.0
繁忙,0.0,1.0,0.0
繁琐,0.0,1.0,0.0
繁重,0.0,1.0,0.0
繁重的,0.0,1.0,0.0
纠纷,0.0,1.0,0.0
纠缠,0.0,1.0,0.0
纠缠不休,0.0,1.0,0.0
纠葛,0.0,1.0,0.0
红肿,0.0,1.0,0.0
纯属,0.0,1.0,0.0
纵情,0.0,1.0,0.0
纵欲,0.0,1.0,0.0
纵火,0.0,1.0,0.0
纵火案,0.0,1.0,0.0
纷乱,0.0,1.0,0.0
纷争,0.0,1.0,0.0
织补,0.0,1.0,0.0
经营不善,0.0,1.0,0.0
结巴,0.0,1.0,0.0
结怨,0.0,1.0,0.0
结结巴巴,0.0,1.0,0.0
结结巴巴地,0.0,1.0,0.0
绕线,0.0,1.0,0.0
绘制,0.0,1.0,0.0
绘图,0.0,1.0,0.0
绝情,0.0,1.0,0.0
绝望,0.0,1.0,0.0
绝望地,0.0,1.0,0.0
绝食,0.0,1.0,0.0
绯闻,0.0,1.0,0.0
缓解,0.0,1.0,0.0
缠住,0.0,1.0,0.0
缠斗,0.0,1.0,0.0
缠绕,0.0,1.0,0.0
缩头缩脑,0.0,1.0,0.0
缺乏,0.0,1.0,0.0
缺乏自信,0.0,1.0,0.0
缺少,0.0,1.0,0.0
缺席,0.0,1.0,0.0
缺德,0.0,1.0,0.0
缺德事,0.0,1.0,0.0
缺欠,0.0,1.0,0.0
缺水,0.0,1.0,0.0
缺油,0.0,1.0,0.0
缺点,0.0,1.0,0.0
缺阵,0.0,1.0,0.0
缺陷,0.0,1.0,0.0
缺陷型,0.0,1.0,0.0
罔顾,0.0,1.0,0.0
罪上加罪,0.0,1.0,0.0
罪人,0.0,1.0,0.0
罪名,0.0,1.0,0.0
罪大恶极,0.0,1.0,0.0
罪奈,0.0,1.0,0.0
罪孽,0.0,1.0,0.0
罪孽深重,0.0,1.0,0.0
罪将,0.0,1.0,0.0
罪恶,0.0,1.0,0.0
罪恶之城,0.0,1.0,0.0
罪恶感,0.0,1.0,0.0
罪有,0.0,1.0,0.0
罪状,0.0,1.0,0.0
罪行,0.0,1.0,0.0
罪证,0.0,1.0,0.0
罪责,0.0,1.0,0.0
罪责难逃,0.0,1.0,0.0
罪过,0.0,1.0,0.0
置身事外,0.0,1.0,0.0
罹患,0.0,1.0,0.0
美化,0.0,1.0,0.0
羞于,0.0,1.0,0.0
羞怯,0.0,1.0,0.0
羞愧,0.0,1.0,0.0
羞愧地,0.0,1.0,0.0
羞愧无,0.0,1.0,0.0
羞愧而,0.0,1.0,0.0
羞涩,0.0,1.0,0.0
羞耻,0.0,1.0,0.0
羞辱,0.0,1.0,0.0
羞辱性,0.0,1.0,0.0
羡慕,0.0,1.0,0.0
群情激愤,0.0,1.0,0.0
翻腾,0.0,1.0,0.0
翼翼,0.0,1.0,0.0
耀武,0.0,1.0,0.0
老化,0.0,1.0,0.0
老大难,0.0,1.0,0.0
老套,0.0,1.0,0.0
老年,0.0,1.0,0.0
老年性,0.0,1.0,0.0
老年斑,0.0,1.0,0.0
老态龙钟,0.0,1.0,0.0
老掉牙,0.0,1.0,0.0
老朽,0.0,1.0,0.0
老生常谈,0.0,1.0,0.0
老谋深算,0.0,1.0,0.0
考虑不周,0.0,1.0,0.0
而且不愉快,0.0,1.0,0.0
而臭名昭著,0.0,1.0,0.0
耍赖,0.0,1.0,0.0
耐受,0.0,1.0,0.0
耐受性,0.0,1.0,0.0
耗尽,0.0,1.0,0.0
耗费,0.0,1.0,0.0
耳光,0.0,1.0,0.0
耳环,0.0,1.0,0.0
耸人听闻,0.0,1.0,0.0
耸人听闻的,0.0,1.0,0.0
耻于,0.0,1.0,0.0
耻辱,0.0,1.0,0.0
耻辱柱,0.0,1.0,0.0
职级,0.0,1.0,0.0
肆意,0.0,1.0,0.0
肆无忌惮,0.0,1.0,0.0
肆无忌惮地,0.0,1.0,0.0
肆虐,0.0,1.0,0.0
肇事,0.0,1.0,0.0
肇事罪,0.0,1.0,0.0
肇事者,0.0,1.0,0.0
肉麻,0.0,1.0,0.0
肌肉,0.0,1.0,0.0
肖像,0.0,1.0,0.0
肝火,0.0,1.0,0.0
肝脏,0.0,1.0,0.0
肤浅,0.0,1.0,0.0
肤浅的,0.0,1.0,0.0
肥胖,0.0,1.0,0.0
肥胖型,0.0,1.0,0.0
肥胖率,0.0,1.0,0.0
肥胖者,0.0,1.0,0.0
肮脏,0.0,1.0,0.0
肮脏的,0.0,1.0,0.0
肿胀,0.0,1.0,0.0
胁迫,0.0,1.0,0.0
胆大包天,0.0,1.0,0.0
胆子,0.0,1.0,0.0
胆小,0.0,1.0,0.0
胆小鬼,0.0,1.0,0.0
胆怯,0.0,1.0,0.0
胆略,0.0,1.0,0.0
胆虚,0.0,1.0,0.0
背信弃义,0.0,1.0,0.0
背叛,0.0,1.0,0.0
背叛者,0.0,1.0,0.0
背后,0.0,1.0,0.0
背向,0.0,1.0,0.0
背弃,0.0,1.0,0.0
背阴,0.0,1.0,0.0
背黑锅,0.0,1.0,0.0
胡乱,0.0,1.0,0.0
胡人,0.0,1.0,0.0
胡作非为,0.0,1.0,0.0
胡思乱,0.0,1.0,0.0
胡思乱想,0.0,1.0,0.0
胡思乱想的,0.0,1.0,0.0
胡搅蛮缠,0.0,1.0,0.0
胡言乱语,0.0,1.0,0.0
胡说,0.0,1.0,0.0
胡说八道,0.0,1.0,0.0
胥吏,0.0,1.0,0.0
脆弱,0.0,1.0,0.0
脆弱的,0.0,1.0,0.0
脉冲,0.0,1.0,0.0
脏话,0.0,1.0,0.0
脱口而出,0.0,1.0,0.0
脱水,0.0,1.0,0.0
脾气,0.0,1.0,0.0
脾气暴躁,0.0,1.0,0.0
腐化,0.0,1.0,0.0
腐坏,0.0,1.0,0.0
腐朽,0.0,1.0,0.0
腐朽性,0.0,1.0,0.0
腐烂,0.0,1.0,0.0
腐蚀,0.0,1.0,0.0
腐蚀地,0.0,1.0,0.0
腐蚀性,0.0,1.0,0.0
腐蚀性的,0.0,1.0,0.0
腐败,0.0,1.0,0.0
腐败性,0.0,1.0,0.0
腐败无能,0.0,1.0,0.0
腐败现象,0.0,1.0,0.0
腥臭,0.0,1.0,0.0
腥臭味,0.0,1.0,0.0
腼腆,0.0,1.0,0.0
臃肿,0.0,1.0,0.0
自不量力,0.0,1.0,0.0
自以为,0.0,1.0,0.0
自以为是,0.0,1.0,0.0
自利,0.0,1.0,0.0
自卑,0.0,1.0,0.0
自卑心,0.0,1.0,0.0
自卑心理,0.0,1.0,0.0
自卑感,0.0,1.0,0.0
自取其辱,0.0,1.0,0.0
自受,0.0,1.0,0.0
自叹,0.0,1.0,0.0
自吹自擂,0.0,1.0,0.0
自命不凡,0.0,1.0,0.0
自大,0.0,1.0,0.0
自大狂,0.0,1.0,0.0
